region_id;iso_smaf;gr_age;prob_0_0;prob_0_1;prob_0_2;prob_0_3;prob_0_4;prob_0_5;prob_1_0;prob_1_1;prob_1_2;prob_1_3;prob_1_4;prob_1_5;prob_2_0;prob_2_1;prob_2_2;prob_2_3;prob_2_4;prob_2_5;prob_3_0;prob_3_1;prob_3_2;prob_3_3;prob_3_4;prob_3_5;prob_4_0;prob_4_1;prob_4_2;prob_4_3;prob_4_4;prob_4_5;prob_5_0;prob_5_1;prob_5_2;prob_5_3;prob_5_4;prob_5_5
7;13;2;.9007092;.0567376;0;.0070922;.0070922;.0283688;.030303;.9318182;.0075758;0;0;.030303;0;0;1;0;0;0;0;0;0;.9583333;0;.0416667;0;0;0;0;.875;.125;0;0;0;0;0;1
7;13;3;.8989637;.0356218;.003886;.0006477;.0246114;.0362694;.0108611;.9231963;.0170675;.0023274;.003879;.0426687;.0199557;0;.8891352;.0022173;.0133038;.075388;.0114068;.0114068;.0076046;.8631179;.0152091;.0912548;.0142857;.0214286;.0142857;.0214286;.6285715;.3;.0003815;0;.0000954;0;0;.9995231
7;14;1;.9620327;.0257009;.0017523;.005257;.0040888;.0011682;.0113835;.9833625;.002627;0;0;.002627;.0128205;0;.974359;.0064103;0;.0064103;.0123457;.0027435;.0027435;.9807956;0;.0013717;.03125;0;0;.03125;.78125;.15625;0;0;0;0;0;1
7;14;2;.9056604;.0566038;0;0;.0188679;.0188679;.0238095;.9404762;.0119048;0;.0119048;.0119048;0;0;.8333333;0;0;.1666667;0;0;0;1;0;0;0;.25;0;.25;.25;.25;0;0;0;0;0;1
7;14;3;.9027169;.0438212;.0052585;.0026293;.022787;.022787;.0183007;.9424837;.0052288;0;.0026144;.0313726;.0275229;0;.9174312;.0183486;0;.0366972;.02;.02;.01;.86;.03;.06;.0119048;.0119048;0;.0238095;.6547619;.297619;.0002214;0;0;0;0;.9997786
8;1;1;.9876472;.011883;.0001382;.0002487;.0000829;0;.0223481;.9752387;.0018886;.0004197;.0001049;0;.0181818;0;.9818182;0;0;0;.012474;.002079;0;.985447;0;0;.0123457;.0246914;0;.037037;.9012346;0;0;0;0;0;0;0
8;1;2;.9769816;.0220176;.0008006;.0001001;0;.0001001;.0232291;.9726311;.0034499;.00023;.00023;.00023;.0181818;0;.9818182;0;0;0;.05;.05;0;.8;0;0;0;0;0;0;.3333333;0;0;0;0;0;0;.6
8;1;3;.9621951;.0326127;.0049335;.0001293;.000037;.0000924;.0186921;.9690772;.0114807;.0003462;.0000577;.0003462;.0191697;0;.9793557;.0009074;0;.0005672;0;.0116279;0;.9767442;0;0;0;0;0;0;.875;0;0;.04;.04;.04;0;.88
8;2;1;.9866461;.0128403;.0002568;0;.0001712;.0000856;.015532;.9834326;.0010355;0;0;0;.019802;0;.980198;0;0;0;.0079365;0;0;.984127;0;0;.2;0;0;0;.6;0;0;0;0;0;0;0
8;2;2;.9703006;.0293372;.0003622;0;0;0;.0188679;.9788679;.0022642;0;0;0;.0333333;0;.95;0;0;0;0;0;0;.9090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;2;3;.9626134;.0321157;.005087;.0001226;0;.0000613;.0209648;.968018;.0100546;.0005348;0;.0004279;.0177552;0;.9816107;0;0;.0006341;0;.0140845;0;.9859155;0;0;0;0;0;0;0;0;.0384615;0;0;0;0;.9615384
8;3;1;.9843069;.0104621;.0017437;.0021796;.0013078;0;.0176991;.9734513;.0088496;0;0;0;.0112994;0;.9887006;0;0;0;.0151844;0;0;.9826464;0;0;.0576923;0;0;.0192308;.8846154;0;0;0;.0277778;0;0;.9444444
8;3;2;.9517766;.0329949;.0126904;0;0;.0025381;.0503145;.9308176;.0125786;.0062893;0;0;.031746;0;.968254;0;0;0;0;.0434783;0;.9130435;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;3;.9526876;.0299728;.0156056;.0004954;.0002477;.0009908;.0159129;.9522613;.0276382;.0020938;.0004188;.001675;.0128798;0;.9851387;.001321;0;.0006605;.0033333;0;0;.9933333;0;0;0;.3333333;0;0;0;0;0;.0208333;0;0;0;.9583333
8;4;1;.9693678;.0299804;.0005431;.0001086;0;0;.0139553;.9799309;.0050505;.0005316;0;.0005316;.0160321;0;.9799599;.002004;0;.002004;.0086957;0;0;.9826087;0;0;0;0;0;0;0;0;0;.0833333;0;0;0;.9166667
8;4;2;.9480025;.0504122;.0012682;.0003171;0;0;.0173734;.9764429;.0053004;.0005889;0;.0002945;.0266667;0;.9733334;0;0;0;.0222222;0;0;.9777778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;4;3;.9328749;.0535597;.013004;.0002339;0;.0003274;.0145563;.9697818;.0140772;.000737;.0000737;.0007739;.0099567;0;.9874339;.0013047;.0001373;.0011673;0;0;.003413;.996587;0;0;0;0;.1666667;0;.5;0;.0108696;0;0;.0108696;0;.9782609
8;5;1;.9918483;.0053258;.0002717;.0017934;.000163;.0005978;.0203001;.9699911;.0066196;.0022065;.0004413;.0004413;.0043103;0;.9827586;.0086207;0;0;.0150337;.0015552;0;.9823743;0;.0010368;.014218;0;0;.0047393;.9763033;0;.0042194;.0042194;0;.0126582;0;.9789029
8;5;2;.9626623;.0308442;.0016234;.0024351;.0016234;.0008117;.011544;.9639249;.015873;.004329;0;.004329;.0053191;0;.9680851;.0265957;0;0;.0079787;0;0;.9893617;0;0;0;0;0;.1666667;.5;0;0;0;0;0;0;.9791667
8;5;3;.9355766;.0457291;.015962;.0010066;0;.0017256;.0122613;.9637415;.0192678;.0024523;.0003503;.0019268;.0090071;0;.9843448;.0036457;.0004289;.0025735;.0012019;.0012019;.0024038;.9915866;.0024038;.0012019;0;.0188679;.0188679;.0188679;.9245283;0;0;0;0;.010582;0;.989418
8;6;1;.9480519;.0428571;.0051948;0;.0025974;.0012987;.0140845;.9698189;.0060362;.0080483;0;0;.0192308;0;.9679487;.0064103;0;0;0;0;0;.9979079;.0020921;0;.0185185;0;.0185185;0;.9444444;0;.0151515;.0151515;0;.0151515;0;.9545454
8;6;2;.9509091;.0345455;.0090909;.0036364;0;0;.0200573;.9684814;.0057307;.0028653;0;.0028653;.0107527;0;.9677419;.0107527;0;0;0;0;.0076336;.9923664;0;0;0;0;0;0;0;0;0;.030303;0;0;0;.9393939
8;6;3;.9216899;.0471982;.0252784;.0024748;.0007071;.0026516;.0117629;.9620452;.0199184;.0026662;.0004705;.0031368;.0091909;0;.9835678;.004874;.000557;.0018103;.0022104;.0008842;.0017683;.9933687;0;.0017683;.025;0;0;.075;.85;.025;.0041537;.0010384;.0010384;0;0;.9937695
8;7;1;.9891971;.007346;.0004321;.0013828;.0005185;.0011235;.0144033;.9717078;.0087449;.0030864;.0005144;.0015432;0;0;.9858491;.009434;0;.004717;.010688;.001336;0;.987308;.000668;0;.0071429;.0142857;0;.0142857;.9571428;0;.0083682;0;0;.0083682;0;.9832636
8;7;2;.948832;.0344828;.0022247;.0066741;.0022247;.0055617;.0183486;.9525994;.0122324;.0122324;0;.0030581;0;0;.9391304;.026087;0;.0173913;.0017182;.0017182;0;.9914089;.0017182;.0034364;0;0;0;0;.984375;0;0;.0055866;0;0;0;.9888268
8;7;3;.9189726;.0485313;.0140485;.0085143;.0008514;.0090819;.0117818;.9505454;.0187636;.0101818;.0008727;.0078545;.0104611;0;.9690436;.0125961;.000854;.0070453;.0033647;.0030283;.0010094;.9855316;.0010094;.0060565;0;.0045455;.0181818;.0227273;.95;0;.003367;.0020202;.0006734;.0047138;0;.9892256
8;8;1;.9757869;.0121065;0;.0072639;.0024213;.0024213;.0172414;.9612069;.0086207;.0086207;0;.0043103;0;0;.9701493;.0149254;0;0;.0079681;0;0;.9920319;0;0;0;0;0;0;.8571429;0;0;0;0;0;0;.9945355
8;8;2;.9268293;.0243902;0;.0243902;0;.0195122;.0096154;.9519231;.0192308;.0096154;0;0;.0322581;0;.9354839;0;0;0;0;0;0;.9959677;0;0;0;0;0;0;0;0;0;0;0;0;0;1
8;8;3;.9147877;.0409019;.0254326;.0091767;.0015732;.0081279;.0095334;.9443051;.0278475;.0110386;.0010035;.006272;.0085868;0;.9683363;.0123435;.0019678;.0087657;.0017933;.0017933;.0031383;.9894642;.0008967;.0029141;0;0;.0326797;.0196078;.9084967;.0326797;.0010917;.0003639;.0007278;.0018195;0;.9959971
8;9;1;.9498797;.0388933;.0016038;.0020048;.0036087;.0040096;.010817;.9743809;.0071164;.0031312;.0005693;.0039852;.0023419;0;.9812647;.0046838;0;.0117096;.0056818;0;.000947;.9886364;0;.0037879;.0082645;0;0;.0041322;.9793388;.0041322;.0038256;0;0;.0007651;.0007651;.9946442
8;9;2;.9360614;.0498721;.0025575;.0012788;.0038363;.0063939;.0169332;.971778;.0056444;0;0;.0056444;.01;0;.97;.01;0;.01;.0058824;0;0;.9882353;0;0;.0138889;0;0;0;.9722222;0;0;0;0;0;0;1
8;9;3;.9133083;.0534208;.012418;.0058575;.0014058;.0135895;.016352;.9513335;.0182986;.0048667;.0007787;.0083706;.0117683;0;.9634562;.012078;.0021679;.0105296;.0010549;.0035162;.0021097;.9841772;.0010549;.0080872;.0038314;0;.0038314;.0076628;.9808429;0;.0011412;.0011412;.0002853;.0022825;0;.9951498
8;10;1;.9777957;.0161486;.0016149;.0008074;.0008074;.002826;.0117955;.9698558;.0052425;.0039318;0;.0091743;.0253165;0;.9367089;0;0;.0253165;.0047468;.0047468;0;.988924;0;0;0;0;0;.009434;.9811321;0;0;0;.0018657;0;0;.9981343
8;10;2;.9096774;.0451613;0;0;0;.0451613;.025974;.9025974;.0064935;.012987;0;.0519481;0;0;.8235294;.0588235;0;0;0;.008;0;.9866667;0;.0026667;.0217391;0;0;0;.9565217;0;0;.0037594;0;0;0;.9924812
8;10;3;.8824512;.0456825;.0128134;.005571;.0038997;.0495822;.007176;.9269734;.014352;.0092866;.0050654;.0371465;.0109569;0;.9364499;.0065741;.0043828;.0416362;.0044754;.0079562;.0034809;.9636996;.0039781;.0164097;.0026316;0;0;.0039474;.9881579;.0039474;.0001447;.000579;0;.000579;0;.9986973
8;11;1;.9369748;.0252101;0;.012605;.0084034;.012605;.0073529;.9264706;.0220588;.0147059;0;.0220588;.0243902;0;.9268293;.0121951;0;.0243902;.0046948;.0046948;0;.9812207;0;.0046948;.0285714;0;0;0;.9142857;0;0;0;0;0;0;.9980507
8;11;2;.8571429;.0816327;0;0;0;.0408163;0;.9204546;.0113636;0;0;.0568182;0;0;.8181818;0;0;0;.0147059;0;0;.9411765;0;.0294118;0;0;0;0;.9428571;0;0;0;0;0;0;1
8;11;3;.8718593;.0414573;.0150754;.0062814;.0012563;.0640704;.0125241;.9094412;.0231214;0;.0038536;.0510597;.0123305;0;.9272503;.0098644;.0061652;.0443896;.0019084;.0209924;.009542;.9217557;.0076336;.0381679;.0072727;0;0;0;.98;.0109091;.0007306;0;.0001826;0;0;.9990867
8;12;1;.9848921;.0093525;0;.0035971;.0007194;.0010791;.0170157;.9698953;.0052356;.0039267;.0013089;.0026178;0;0;.9183673;.0204082;0;.0204082;.0040268;.0013423;0;.9919463;0;.0026846;0;0;0;0;.9939759;0;0;0;0;0;0;1
8;12;2;.8507463;.0597015;0;.0298507;.0149254;.0447761;0;.9777778;.0074074;0;.0074074;0;0;0;.6428571;.0714286;.0714286;.0714286;0;0;0;.9854015;0;.0145985;0;0;.0120482;0;.9638554;.0120482;0;0;0;0;0;1
8;12;3;.8668858;.0525883;.0131471;.0057518;.0123254;.0493016;.0138793;.9111728;.0208189;.0034698;.0048577;.0458015;.0065421;0;.9280374;.0084112;.0056075;.0514019;.0044776;.0134328;.0044776;.9440299;.0037313;.0298507;.0026714;0;.0008905;0;.9946572;.0008905;.000283;.0007076;0;.0005661;0;.9984432
8;13;1;.9824561;.0114035;0;0;.0017544;.004386;.0018657;.9888059;.0018657;.0018657;0;.005597;0;0;.8928571;0;.0357143;.0357143;0;.0034602;0;.9930796;0;0;.0048077;.0048077;.0048077;0;.9759616;.0048077;0;0;0;0;0;1
8;13;2;.8939394;.030303;0;0;0;.0757576;0;.9746835;0;0;0;.0126582;0;0;0;0;0;0;0;0;0;.9090909;0;0;0;0;0;0;.9354839;0;0;0;0;0;0;1
8;13;3;.905158;.031614;.0016639;.0016639;.0066556;.0532446;.0098039;.9098039;.0235294;.0078431;.0098039;.0392157;.0101523;0;.8730965;.0152284;.0253807;.0761421;.0042735;.025641;.0042735;.9316239;.0042735;.0299145;.0013387;.0026774;.0013387;.0013387;.9879518;.0040161;.0003417;.0001709;0;.0001709;0;.9993166
8;14;1;.9794118;.0158824;0;.0017647;.0017647;.0011765;.0114943;.9770115;.0028736;.0014368;0;.0057471;0;0;.9545454;0;0;0;.0014493;.0043478;0;.9927536;0;0;.0075188;0;0;0;.9849624;0;0;0;0;0;0;1
8;14;2;.952381;.031746;0;0;0;0;.0666667;.8;.0666667;0;0;0;0;0;.5;.1666667;0;0;0;0;.1428571;.5714286;0;0;0;0;0;0;.9850746;0;0;0;0;0;0;1
8;14;3;.9076923;.0346154;.0019231;0;.0038462;.0519231;.0181269;.9305136;.0090634;0;.0030211;.0392749;.0253165;0;.8987342;.0126582;.0126582;.0506329;.0196078;.0392157;.0392157;.8235294;.0196078;.0588235;0;.0009311;0;0;.9972067;.0009311;0;0;0;0;0;1
9;1;1;.9876472;.011883;.0001382;.0002487;.0000829;0;.0223481;.9752387;.0018886;.0004197;.0001049;0;.0181818;0;.9818182;0;0;0;.012474;.002079;0;.985447;0;0;.0123457;.0246914;0;.037037;.9012346;0;0;0;0;0;0;0
9;1;2;.9769816;.0220176;.0008006;.0001001;0;.0001001;.0232291;.9726311;.0034499;.00023;.00023;.00023;.0181818;0;.9818182;0;0;0;.05;.05;0;.8;0;0;0;0;0;0;.3333333;0;0;0;0;0;0;.6
9;1;3;.9621951;.0326127;.0049335;.0001293;.000037;.0000924;.0186921;.9690772;.0114807;.0003462;.0000577;.0003462;.0191697;0;.9793557;.0009074;0;.0005672;0;.0116279;0;.9767442;0;0;0;0;0;0;.875;0;0;.04;.04;.04;0;.88
9;2;1;.9866461;.0128403;.0002568;0;.0001712;.0000856;.015532;.9834326;.0010355;0;0;0;.019802;0;.980198;0;0;0;.0079365;0;0;.984127;0;0;.2;0;0;0;.6;0;0;0;0;0;0;0
9;2;2;.9703006;.0293372;.0003622;0;0;0;.0188679;.9788679;.0022642;0;0;0;.0333333;0;.95;0;0;0;0;0;0;.9090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;2;3;.9626134;.0321157;.005087;.0001226;0;.0000613;.0209648;.968018;.0100546;.0005348;0;.0004279;.0177552;0;.9816107;0;0;.0006341;0;.0140845;0;.9859155;0;0;0;0;0;0;0;0;.0384615;0;0;0;0;.9615384
9;3;1;.9843069;.0104621;.0017437;.0021796;.0013078;0;.0176991;.9734513;.0088496;0;0;0;.0112994;0;.9887006;0;0;0;.0151844;0;0;.9826464;0;0;.0576923;0;0;.0192308;.8846154;0;0;0;.0277778;0;0;.9444444
9;3;2;.9517766;.0329949;.0126904;0;0;.0025381;.0503145;.9308176;.0125786;.0062893;0;0;.031746;0;.968254;0;0;0;0;.0434783;0;.9130435;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;3;3;.9526876;.0299728;.0156056;.0004954;.0002477;.0009908;.0159129;.9522613;.0276382;.0020938;.0004188;.001675;.0128798;0;.9851387;.001321;0;.0006605;.0033333;0;0;.9933333;0;0;0;.3333333;0;0;0;0;0;.0208333;0;0;0;.9583333
9;4;1;.9693678;.0299804;.0005431;.0001086;0;0;.0139553;.9799309;.0050505;.0005316;0;.0005316;.0160321;0;.9799599;.002004;0;.002004;.0086957;0;0;.9826087;0;0;0;0;0;0;0;0;0;.0833333;0;0;0;.9166667
9;4;2;.9480025;.0504122;.0012682;.0003171;0;0;.0173734;.9764429;.0053004;.0005889;0;.0002945;.0266667;0;.9733334;0;0;0;.0222222;0;0;.9777778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;4;3;.9328749;.0535597;.013004;.0002339;0;.0003274;.0145563;.9697818;.0140772;.000737;.0000737;.0007739;.0099567;0;.9874339;.0013047;.0001373;.0011673;0;0;.003413;.996587;0;0;0;0;.1666667;0;.5;0;.0108696;0;0;.0108696;0;.9782609
9;5;1;.9918483;.0053258;.0002717;.0017934;.000163;.0005978;.0203001;.9699911;.0066196;.0022065;.0004413;.0004413;.0043103;0;.9827586;.0086207;0;0;.0150337;.0015552;0;.9823743;0;.0010368;.014218;0;0;.0047393;.9763033;0;.0042194;.0042194;0;.0126582;0;.9789029
9;5;2;.9626623;.0308442;.0016234;.0024351;.0016234;.0008117;.011544;.9639249;.015873;.004329;0;.004329;.0053191;0;.9680851;.0265957;0;0;.0079787;0;0;.9893617;0;0;0;0;0;.1666667;.5;0;0;0;0;0;0;.9791667
9;5;3;.9355766;.0457291;.015962;.0010066;0;.0017256;.0122613;.9637415;.0192678;.0024523;.0003503;.0019268;.0090071;0;.9843448;.0036457;.0004289;.0025735;.0012019;.0012019;.0024038;.9915866;.0024038;.0012019;0;.0188679;.0188679;.0188679;.9245283;0;0;0;0;.010582;0;.989418
9;6;1;.9480519;.0428571;.0051948;0;.0025974;.0012987;.0140845;.9698189;.0060362;.0080483;0;0;.0192308;0;.9679487;.0064103;0;0;0;0;0;.9979079;.0020921;0;.0185185;0;.0185185;0;.9444444;0;.0151515;.0151515;0;.0151515;0;.9545454
9;6;2;.9509091;.0345455;.0090909;.0036364;0;0;.0200573;.9684814;.0057307;.0028653;0;.0028653;.0107527;0;.9677419;.0107527;0;0;0;0;.0076336;.9923664;0;0;0;0;0;0;0;0;0;.030303;0;0;0;.9393939
9;6;3;.9216899;.0471982;.0252784;.0024748;.0007071;.0026516;.0117629;.9620452;.0199184;.0026662;.0004705;.0031368;.0091909;0;.9835678;.004874;.000557;.0018103;.0022104;.0008842;.0017683;.9933687;0;.0017683;.025;0;0;.075;.85;.025;.0041537;.0010384;.0010384;0;0;.9937695
9;7;1;.9891971;.007346;.0004321;.0013828;.0005185;.0011235;.0144033;.9717078;.0087449;.0030864;.0005144;.0015432;0;0;.9858491;.009434;0;.004717;.010688;.001336;0;.987308;.000668;0;.0071429;.0142857;0;.0142857;.9571428;0;.0083682;0;0;.0083682;0;.9832636
9;7;2;.948832;.0344828;.0022247;.0066741;.0022247;.0055617;.0183486;.9525994;.0122324;.0122324;0;.0030581;0;0;.9391304;.026087;0;.0173913;.0017182;.0017182;0;.9914089;.0017182;.0034364;0;0;0;0;.984375;0;0;.0055866;0;0;0;.9888268
9;7;3;.9189726;.0485313;.0140485;.0085143;.0008514;.0090819;.0117818;.9505454;.0187636;.0101818;.0008727;.0078545;.0104611;0;.9690436;.0125961;.000854;.0070453;.0033647;.0030283;.0010094;.9855316;.0010094;.0060565;0;.0045455;.0181818;.0227273;.95;0;.003367;.0020202;.0006734;.0047138;0;.9892256
9;8;1;.9757869;.0121065;0;.0072639;.0024213;.0024213;.0172414;.9612069;.0086207;.0086207;0;.0043103;0;0;.9701493;.0149254;0;0;.0079681;0;0;.9920319;0;0;0;0;0;0;.8571429;0;0;0;0;0;0;.9945355
9;8;2;.9268293;.0243902;0;.0243902;0;.0195122;.0096154;.9519231;.0192308;.0096154;0;0;.0322581;0;.9354839;0;0;0;0;0;0;.9959677;0;0;0;0;0;0;0;0;0;0;0;0;0;1
9;8;3;.9147877;.0409019;.0254326;.0091767;.0015732;.0081279;.0095334;.9443051;.0278475;.0110386;.0010035;.006272;.0085868;0;.9683363;.0123435;.0019678;.0087657;.0017933;.0017933;.0031383;.9894642;.0008967;.0029141;0;0;.0326797;.0196078;.9084967;.0326797;.0010917;.0003639;.0007278;.0018195;0;.9959971
9;9;1;.9498797;.0388933;.0016038;.0020048;.0036087;.0040096;.010817;.9743809;.0071164;.0031312;.0005693;.0039852;.0023419;0;.9812647;.0046838;0;.0117096;.0056818;0;.000947;.9886364;0;.0037879;.0082645;0;0;.0041322;.9793388;.0041322;.0038256;0;0;.0007651;.0007651;.9946442
9;9;2;.9360614;.0498721;.0025575;.0012788;.0038363;.0063939;.0169332;.971778;.0056444;0;0;.0056444;.01;0;.97;.01;0;.01;.0058824;0;0;.9882353;0;0;.0138889;0;0;0;.9722222;0;0;0;0;0;0;1
9;9;3;.9133083;.0534208;.012418;.0058575;.0014058;.0135895;.016352;.9513335;.0182986;.0048667;.0007787;.0083706;.0117683;0;.9634562;.012078;.0021679;.0105296;.0010549;.0035162;.0021097;.9841772;.0010549;.0080872;.0038314;0;.0038314;.0076628;.9808429;0;.0011412;.0011412;.0002853;.0022825;0;.9951498
9;10;1;.9777957;.0161486;.0016149;.0008074;.0008074;.002826;.0117955;.9698558;.0052425;.0039318;0;.0091743;.0253165;0;.9367089;0;0;.0253165;.0047468;.0047468;0;.988924;0;0;0;0;0;.009434;.9811321;0;0;0;.0018657;0;0;.9981343
9;10;2;.9096774;.0451613;0;0;0;.0451613;.025974;.9025974;.0064935;.012987;0;.0519481;0;0;.8235294;.0588235;0;0;0;.008;0;.9866667;0;.0026667;.0217391;0;0;0;.9565217;0;0;.0037594;0;0;0;.9924812
9;10;3;.8824512;.0456825;.0128134;.005571;.0038997;.0495822;.007176;.9269734;.014352;.0092866;.0050654;.0371465;.0109569;0;.9364499;.0065741;.0043828;.0416362;.0044754;.0079562;.0034809;.9636996;.0039781;.0164097;.0026316;0;0;.0039474;.9881579;.0039474;.0001447;.000579;0;.000579;0;.9986973
9;11;1;.9369748;.0252101;0;.012605;.0084034;.012605;.0073529;.9264706;.0220588;.0147059;0;.0220588;.0243902;0;.9268293;.0121951;0;.0243902;.0046948;.0046948;0;.9812207;0;.0046948;.0285714;0;0;0;.9142857;0;0;0;0;0;0;.9980507
9;11;2;.8571429;.0816327;0;0;0;.0408163;0;.9204546;.0113636;0;0;.0568182;0;0;.8181818;0;0;0;.0147059;0;0;.9411765;0;.0294118;0;0;0;0;.9428571;0;0;0;0;0;0;1
9;11;3;.8718593;.0414573;.0150754;.0062814;.0012563;.0640704;.0125241;.9094412;.0231214;0;.0038536;.0510597;.0123305;0;.9272503;.0098644;.0061652;.0443896;.0019084;.0209924;.009542;.9217557;.0076336;.0381679;.0072727;0;0;0;.98;.0109091;.0007306;0;.0001826;0;0;.9990867
9;12;1;.9848921;.0093525;0;.0035971;.0007194;.0010791;.0170157;.9698953;.0052356;.0039267;.0013089;.0026178;0;0;.9183673;.0204082;0;.0204082;.0040268;.0013423;0;.9919463;0;.0026846;0;0;0;0;.9939759;0;0;0;0;0;0;1
9;12;2;.8507463;.0597015;0;.0298507;.0149254;.0447761;0;.9777778;.0074074;0;.0074074;0;0;0;.6428571;.0714286;.0714286;.0714286;0;0;0;.9854015;0;.0145985;0;0;.0120482;0;.9638554;.0120482;0;0;0;0;0;1
9;12;3;.8668858;.0525883;.0131471;.0057518;.0123254;.0493016;.0138793;.9111728;.0208189;.0034698;.0048577;.0458015;.0065421;0;.9280374;.0084112;.0056075;.0514019;.0044776;.0134328;.0044776;.9440299;.0037313;.0298507;.0026714;0;.0008905;0;.9946572;.0008905;.000283;.0007076;0;.0005661;0;.9984432
9;13;1;.9824561;.0114035;0;0;.0017544;.004386;.0018657;.9888059;.0018657;.0018657;0;.005597;0;0;.8928571;0;.0357143;.0357143;0;.0034602;0;.9930796;0;0;.0048077;.0048077;.0048077;0;.9759616;.0048077;0;0;0;0;0;1
9;13;2;.8939394;.030303;0;0;0;.0757576;0;.9746835;0;0;0;.0126582;0;0;0;0;0;0;0;0;0;.9090909;0;0;0;0;0;0;.9354839;0;0;0;0;0;0;1
9;13;3;.905158;.031614;.0016639;.0016639;.0066556;.0532446;.0098039;.9098039;.0235294;.0078431;.0098039;.0392157;.0101523;0;.8730965;.0152284;.0253807;.0761421;.0042735;.025641;.0042735;.9316239;.0042735;.0299145;.0013387;.0026774;.0013387;.0013387;.9879518;.0040161;.0003417;.0001709;0;.0001709;0;.9993166
9;14;1;.9794118;.0158824;0;.0017647;.0017647;.0011765;.0114943;.9770115;.0028736;.0014368;0;.0057471;0;0;.9545454;0;0;0;.0014493;.0043478;0;.9927536;0;0;.0075188;0;0;0;.9849624;0;0;0;0;0;0;1
9;14;2;.952381;.031746;0;0;0;0;.0666667;.8;.0666667;0;0;0;0;0;.5;.1666667;0;0;0;0;.1428571;.5714286;0;0;0;0;0;0;.9850746;0;0;0;0;0;0;1
9;14;3;.9076923;.0346154;.0019231;0;.0038462;.0519231;.0181269;.9305136;.0090634;0;.0030211;.0392749;.0253165;0;.8987342;.0126582;.0126582;.0506329;.0196078;.0392157;.0392157;.8235294;.0196078;.0588235;0;.0009311;0;0;.9972067;.0009311;0;0;0;0;0;1
10;1;1;.9876472;.011883;.0001382;.0002487;.0000829;0;.0223481;.9752387;.0018886;.0004197;.0001049;0;.0181818;0;.9818182;0;0;0;.012474;.002079;0;.985447;0;0;.0123457;.0246914;0;.037037;.9012346;0;0;0;0;0;0;0
10;1;2;.9769816;.0220176;.0008006;.0001001;0;.0001001;.0232291;.9726311;.0034499;.00023;.00023;.00023;.0181818;0;.9818182;0;0;0;.05;.05;0;.8;0;0;0;0;0;0;.3333333;0;0;0;0;0;0;.6
10;1;3;.9621951;.0326127;.0049335;.0001293;.000037;.0000924;.0186921;.9690772;.0114807;.0003462;.0000577;.0003462;.0191697;0;.9793557;.0009074;0;.0005672;0;.0116279;0;.9767442;0;0;0;0;0;0;.875;0;0;.04;.04;.04;0;.88
10;2;1;.9866461;.0128403;.0002568;0;.0001712;.0000856;.015532;.9834326;.0010355;0;0;0;.019802;0;.980198;0;0;0;.0079365;0;0;.984127;0;0;.2;0;0;0;.6;0;0;0;0;0;0;0
10;2;2;.9703006;.0293372;.0003622;0;0;0;.0188679;.9788679;.0022642;0;0;0;.0333333;0;.95;0;0;0;0;0;0;.9090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;2;3;.9626134;.0321157;.005087;.0001226;0;.0000613;.0209648;.968018;.0100546;.0005348;0;.0004279;.0177552;0;.9816107;0;0;.0006341;0;.0140845;0;.9859155;0;0;0;0;0;0;0;0;.0384615;0;0;0;0;.9615384
10;3;1;.9843069;.0104621;.0017437;.0021796;.0013078;0;.0176991;.9734513;.0088496;0;0;0;.0112994;0;.9887006;0;0;0;.0151844;0;0;.9826464;0;0;.0576923;0;0;.0192308;.8846154;0;0;0;.0277778;0;0;.9444444
10;3;2;.9517766;.0329949;.0126904;0;0;.0025381;.0503145;.9308176;.0125786;.0062893;0;0;.031746;0;.968254;0;0;0;0;.0434783;0;.9130435;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;3;3;.9526876;.0299728;.0156056;.0004954;.0002477;.0009908;.0159129;.9522613;.0276382;.0020938;.0004188;.001675;.0128798;0;.9851387;.001321;0;.0006605;.0033333;0;0;.9933333;0;0;0;.3333333;0;0;0;0;0;.0208333;0;0;0;.9583333
10;4;1;.9693678;.0299804;.0005431;.0001086;0;0;.0139553;.9799309;.0050505;.0005316;0;.0005316;.0160321;0;.9799599;.002004;0;.002004;.0086957;0;0;.9826087;0;0;0;0;0;0;0;0;0;.0833333;0;0;0;.9166667
10;4;2;.9480025;.0504122;.0012682;.0003171;0;0;.0173734;.9764429;.0053004;.0005889;0;.0002945;.0266667;0;.9733334;0;0;0;.0222222;0;0;.9777778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;4;3;.9328749;.0535597;.013004;.0002339;0;.0003274;.0145563;.9697818;.0140772;.000737;.0000737;.0007739;.0099567;0;.9874339;.0013047;.0001373;.0011673;0;0;.003413;.996587;0;0;0;0;.1666667;0;.5;0;.0108696;0;0;.0108696;0;.9782609
